alert_id,farmer_id,parcel_id,channel,language,severity,message_en,sent_timestamp_utc,delivery_status,source
85c64a0d-de55-4e82-b40e-504cbc2f03e8,59d41a3f-d8ac-4b63-b508-451b9e8535d8,b31ae2a4-9122-4464-a98b-a27eab073df1,USSD,Kiswahili,Critical,River level critically high - prepare emergency measures,2025-11-04T19:21:02.584007Z,Sent,alert_service
6ce8c9f0-a5ec-45b0-8276-8d9c68e735df,7d874ea1-9092-4471-beb7-32e7c55c4b0d,bf341f6e-ce84-4316-ac5f-a1f193fb4f95,WhatsApp,English,Info,New crop advisory for your region,2025-11-09T18:21:02.584321Z,Sent,alert_service
98d01b30-8bdb-4fd5-8737-abdd145ba545,5e054815-cbb6-4fda-a498-991844bbcbb4,26ab35d2-51e1-47f3-b153-d47d80bcd417,WhatsApp,Kiswahili,Info,New crop advisory for your region,2025-11-26T16:21:02.584629Z,Sent,alert_service
9f02fc46-546c-4fe3-999c-f34de07b289f,94fc1f22-1075-48d5-bd46-aa1fbf768347,147bbb03-bc5d-4b2f-a0ec-ceaa8aee56b5,App,Kiswahili,Critical,River level critically high - prepare emergency measures,2025-11-18T03:21:02.584934Z,Sent,alert_service
7add54df-9215-4c46-849e-d3570b3b53ec,a7d4e78b-2615-41c3-b52e-e1a17f4fdf8a,7d8d4f55-05ef-4d63-a02b-79bd00012405,WhatsApp,Kiswahili,Info,Weather forecast for next 7 days available,2025-10-29T19:21:02.585548Z,Sent,alert_service
02a0048f-6ad7-4fba-b1a9-5924d81ee041,1ed11eb1-65b6-49ca-a320-ded128a97ce7,2dd1fa04-9a84-4c4d-8015-9bb86fb047fc,USSD,English,Warning,Moderate flood risk - monitor weather updates,2025-11-11T22:21:02.586178Z,Sent,alert_service
30442246-59ed-4e1c-bfcc-154928a19ff8,5bbe3de1-bfad-4649-a42e-a6df24ab2287,3d7dbee6-2ffc-408f-aa19-9075af97a9e9,WhatsApp,Kiswahili,Info,New crop advisory for your region,2025-11-17T18:21:02.586866Z,Sent,alert_service
1d0e258e-fb24-40ba-ba75-18f68581bb17,880f0bfc-2aa7-438c-9e52-18f316a10b33,73c1fab3-0e63-46da-a63e-8d1bb372c997,USSD,Local,Info,New crop advisory for your region,2025-11-04T05:21:02.587543Z,Sent,alert_service
619ce1d0-8d7b-4436-b074-2c4074ea2f9c,2bbe59d7-8c9b-479c-945b-fb2aad241830,8d4d9486-9c21-4c5a-a4a4-a8cdde1105e7,App,Kiswahili,Critical,River level critically high - prepare emergency measures,2025-11-11T20:21:02.588300Z,Sent,alert_service
b9795938-383b-4974-b5a7-e8016db9c190,082475a3-3ba6-4bfc-8e92-a41bb2ca8f8a,715c3752-fde7-44ae-82d9-bc2943f2f51e,USSD,English,Critical,River level critically high - prepare emergency measures,2025-11-16T05:21:02.588850Z,Failed,alert_service
76f102fd-573c-4f5c-bba2-488090d2856b,a1448304-b9f8-47a3-aa9d-75b41a25dbf1,1eb3094f-e167-4ec7-bdbd-8326978fdb45,USSD,English,Info,Planting season recommendations available,2025-11-23T17:21:02.589220Z,Sent,alert_service
932a82fb-e14e-45e7-9fbb-ec80b077ad37,1356872c-9b04-4dd9-8c9c-f49451b5954a,7b91e4c3-e11c-4c17-98d7-a90a3e918484,SMS,English,Info,Weather forecast for next 7 days available,2025-10-30T15:21:02.589544Z,Queued,alert_service
591be0a6-8304-4fbd-a417-688560e765af,58840835-5aca-48df-ab7f-ffa5810b789d,7d074335-f0df-4568-bb3b-d8f3c4eba54f,App,Local,Warning,River levels rising - remain alert for updates,2025-10-30T07:21:02.589875Z,Sent,alert_service
80b87a9f-3877-44eb-8b94-c311361c0f03,3a280d36-c6e6-446b-a47d-e895045898dd,e5882d76-aa45-48b7-abf3-9f8e40b29de6,WhatsApp,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-25T04:21:02.590191Z,Sent,alert_service
79d80609-8484-4ae9-a45d-07454fae6f16,fb394eeb-5755-4af5-b15c-82e0bbdd3ef9,88dbc4c0-4cf4-4043-bf2a-20195ec006ea,App,Local,Warning,Moderate flood risk - monitor weather updates,2025-10-29T14:21:02.590505Z,Sent,alert_service
d3f0e8e7-55c8-42cb-803f-57fdfd524f31,6b807212-2abb-4e40-bd50-896bf4211d8d,b0fc4f23-913e-46b1-8489-daeed2e8870f,USSD,Kiswahili,Critical,Flash flood warning - evacuate livestock immediately,2025-11-26T16:21:02.590833Z,Failed,alert_service
24b63e83-5d00-4898-9370-77d6596ee1cc,5dabf0f4-f436-46c9-9356-e4ab8466b394,acacdb2e-c3dc-453b-89c3-0ab0aeb70358,WhatsApp,English,Warning,Moderate flood risk - monitor weather updates,2025-11-06T17:21:02.591146Z,Sent,alert_service
b65691d7-56a1-4b00-a18c-2a60465542fd,eac509f9-d341-4d8f-9c9b-f707a891a6dd,354ccac2-ec34-4f9b-b8b1-bab378fd2c36,SMS,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-22T18:21:02.591457Z,Queued,alert_service
7afad743-92c2-4bde-8f6f-32864a6474aa,5bb969f8-a2c9-4191-b95f-dd33fa0c6ffa,f9887511-fd80-4b47-95f3-bcb32447923e,App,Kiswahili,Critical,Flash flood warning - evacuate livestock immediately,2025-11-26T03:21:02.591768Z,Sent,alert_service
f50a393a-ba72-48b8-8c65-b27e33842b47,bd4139d2-a192-4250-9376-3bbc234be51d,def76a6b-5f63-4196-a023-274a9eff1d09,App,English,Info,Planting season recommendations available,2025-11-14T05:21:02.592185Z,Sent,alert_service
4caa6019-4e6b-4abc-8b97-33265a8babce,d186e387-486c-4b0d-995d-59142b37c74d,f4406b4a-7bf3-4910-ab1e-3055ac5787df,SMS,Kiswahili,Critical,River level critically high - prepare emergency measures,2025-10-31T10:21:02.592520Z,Sent,alert_service
e13c497e-a7fa-4ab0-b3f3-60601713a150,e9dfdb56-3df0-4d78-9918-09e74ad650fd,43a772e0-7856-4eb4-8821-e18b826957ab,App,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-08T08:21:02.592838Z,Sent,alert_service
b86777c2-50f6-49e6-890d-552daccce7e2,dc885f50-f388-40bc-9052-d3814f58eec8,b1b310b8-7c8c-4837-8f8b-0ca3e7109f02,SMS,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-08T18:21:02.593150Z,Sent,alert_service
25fd1887-5c5d-4451-9b4c-165a132f23f5,cdc5a38c-c0ff-44af-ba62-8e80ae5c3ae5,0303fc94-b87a-4905-a6aa-3dd6627451d2,WhatsApp,English,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-21T04:21:02.593460Z,Sent,alert_service
25fe918e-0c94-41fd-b8c3-a9378c2072cd,f32ccce3-05a6-4595-9df6-44df99f68ae2,ad1b0db8-2e6a-4f28-a3d0-4e4c9f1005de,USSD,Kiswahili,Info,New crop advisory for your region,2025-10-31T04:21:02.593783Z,Sent,alert_service
0d65e432-075e-4677-a617-780d6d3de0f1,88eca237-8a5c-42ac-8e57-773ca9a3c24f,e296d4d3-b2ea-48e1-8e80-92522622c4e8,App,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-26T10:21:02.594092Z,Sent,alert_service
cbe7cfb2-5559-4e00-95f0-196d6576e2c1,967740c9-e744-4a83-b5ad-6a80647abafb,c95ab38d-1acf-4efe-bd06-76c5a2181010,WhatsApp,Local,Info,Weather forecast for next 7 days available,2025-11-27T01:21:02.594400Z,Sent,alert_service
2926ef0c-cac4-4b55-a4d6-289dd376c3b4,a9dbf054-ced5-4f2a-97b2-5823b7dd832b,f0117a23-7873-437b-bd32-e80a7616d3ab,WhatsApp,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-14T06:21:02.594706Z,Sent,alert_service
5bdb8341-95ed-4c6e-9d71-4bb3371b054a,3c44fb4a-b74d-474e-bca0-c056eb82f034,c65cd751-adee-4329-b831-b28a6e3ed450,WhatsApp,English,Critical,Flash flood warning - evacuate livestock immediately,2025-10-30T05:21:02.595012Z,Sent,alert_service
0f5e2187-9560-4222-891a-2fac1e7aa28f,e5a34e83-59e2-4bbc-ae8f-e4a2d85cd295,a231ceb1-fc0c-4072-b712-f7327dac63de,USSD,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-18T18:21:02.595315Z,Queued,alert_service
e39df712-3401-4ad3-8cc6-17a8b170227e,5706f7af-a6b9-453b-988c-31683ab5c957,63f6ff55-a793-4ef6-b8a2-67707b82a8b9,App,Kiswahili,Warning,River levels rising - remain alert for updates,2025-10-30T00:21:02.595627Z,Sent,alert_service
c3b2da83-65f9-4cee-bb44-221debe701b6,8004a19e-992a-428b-a63b-fe0131728371,fb117f5b-55df-4f04-93d6-864d039e09c1,WhatsApp,English,Info,Weather forecast for next 7 days available,2025-11-03T02:21:02.595935Z,Sent,alert_service
b1f08e06-5846-4fb2-b157-040f3e81403a,6d80091d-357d-4f94-bf9b-cba12d80c1f1,314735e9-6a8a-4913-9d5c-0d87f206bb18,USSD,English,Critical,River level critically high - prepare emergency measures,2025-11-01T21:21:02.596242Z,Queued,alert_service
a52693cc-7e03-41d6-9684-2a7b0d1b7929,46c38e3a-f02f-48ad-a523-d61c1bddfac3,5f9cf065-6b37-44b0-b510-bef47ea56a38,SMS,English,Info,New crop advisory for your region,2025-11-16T20:21:02.596547Z,Sent,alert_service
3fc21018-d92f-47b9-854c-54e7c057f835,ff07964d-430b-469d-948c-3f10dd0a05ef,2e55a5a9-e3b3-4c85-b708-3c0459b87995,USSD,Local,Critical,Flash flood warning - evacuate livestock immediately,2025-11-26T11:21:02.596852Z,Sent,alert_service
dbbd4ea9-3585-4c54-a513-2a1fe4034a51,c49d834d-c086-4820-8ecf-445d5d0c32a3,95ae8966-5932-4b52-a2fa-e752e0b134d3,App,Local,Warning,River levels rising - remain alert for updates,2025-11-08T18:21:02.597158Z,Queued,alert_service
78837f96-0eb9-4428-b6d9-3257bdfdb9d8,7fb3633e-2e5d-422d-ac60-962b7b865945,94fa866f-4d68-4c49-a75b-adf798702b03,USSD,Local,Warning,River levels rising - remain alert for updates,2025-11-09T09:21:02.597466Z,Sent,alert_service
a0e4ccba-3df7-470a-ada3-e3d97a089c29,53838cca-53dd-4e03-8c33-e2bda37894f3,cd782a1c-9454-41f0-8e64-a6bd7e7c6025,WhatsApp,English,Warning,Moderate flood risk - monitor weather updates,2025-11-15T01:21:02.597787Z,Sent,alert_service
ca08f135-ba8a-480d-b955-c46bac21d2bf,cbb3c01e-0cbe-4c57-ac7d-1f2c4eabf86a,1e1fce3a-68ba-4392-a340-bcac4416414f,WhatsApp,Kiswahili,Warning,River levels rising - remain alert for updates,2025-10-31T01:21:02.598094Z,Sent,alert_service
848f37e7-bc9c-4492-9070-95bf58ceec63,41383668-95b2-42e7-bedc-fa310d563a87,ec9dff1a-e4fe-4152-9352-aa9e46c3cfc6,SMS,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-09T11:21:02.598399Z,Sent,alert_service
3204c7b6-b94f-437f-a911-8b4c25f7309d,4ff20f92-f491-4137-af14-866d6b40a249,8dae59aa-38f1-4e27-8825-5dc9128ffa98,USSD,English,Info,New crop advisory for your region,2025-11-10T13:21:02.598706Z,Sent,alert_service
0b21d907-332f-4f65-a026-02a518e9e7c6,20891995-f5b0-40ce-8f01-354d11f5e084,c2fb44f1-65ec-4198-8df6-baf328a31d11,App,Kiswahili,Info,Weather forecast for next 7 days available,2025-10-29T20:21:02.599014Z,Sent,alert_service
b113c287-908e-4960-afa9-4fe8d84ad732,6ced0b24-ec3e-4647-b5ff-2280d0185a67,13151473-aa4a-4693-a536-7656444e84d2,SMS,English,Info,Weather forecast for next 7 days available,2025-11-07T03:21:02.599383Z,Sent,alert_service
16108c6d-f77c-4e60-aa1d-3cf131027734,34a6a114-26d7-477d-9db5-bd14f9616ac3,646b586e-679d-48d7-bc07-db91570cb4c9,App,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-15T16:21:02.599707Z,Sent,alert_service
7ad4d34e-92ef-48d4-9da7-4ea57cecb857,fa2208c4-bbbf-4c16-9b43-070a82af874c,72f5f8c2-f56e-4d35-912f-faf37d26cf77,USSD,Local,Warning,River levels rising - remain alert for updates,2025-11-25T18:21:02.600015Z,Sent,alert_service
7f258ed6-e5ae-4975-a327-7a32595a5b01,e4c58210-ace5-4d7c-8bdc-448abfd9cedf,f8c0746a-f2d0-4224-9819-9b3118f6548b,WhatsApp,Local,Warning,Moderate flood risk - monitor weather updates,2025-10-30T02:21:02.600322Z,Sent,alert_service
e8cc95fc-dccf-44cb-8e81-9b9c41fc1a48,0ee76e49-e93e-4ca9-bc2f-7781f1b1c3f0,34934c78-c7e8-4dc7-b447-67d1101e6001,USSD,English,Critical,Flash flood warning - evacuate livestock immediately,2025-11-25T22:21:02.600627Z,Sent,alert_service
1bb65b0d-89e8-4d5e-9179-a227c00fb24a,f33564b8-c60b-463b-8012-594f51999ff4,bf06904a-49ae-4a6b-b26c-d9b289057bbf,WhatsApp,English,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-18T12:21:02.600936Z,Sent,alert_service
7508bfe0-d879-423c-91fc-69fd4525686e,f20f753c-b69f-475c-b0f4-4e95bbe5bbe0,221ecb3b-1279-4ae9-8e53-81dc0cea9a60,SMS,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-18T03:21:02.601244Z,Sent,alert_service
08c040da-e514-467d-8849-b37ccc24d519,ef0ce4cf-393f-434a-882d-ffd1e0a1a733,3efb2b1b-55d5-4d83-a10f-e1ba334598f5,USSD,Local,Info,New crop advisory for your region,2025-11-06T08:21:02.601551Z,Sent,alert_service
1cb8f3fb-13c1-4308-991d-cebd48d27d4e,e59106bc-4329-4c2b-a2d1-5019dcf985c0,1562e4a3-83f0-4662-aff6-2fb06a692713,USSD,English,Critical,Flash flood warning - evacuate livestock immediately,2025-11-08T22:21:02.602003Z,Sent,alert_service
8f908382-a925-465f-991e-96041a0ef355,9629ed11-6c80-4e41-bc85-c064196508f1,a573a47b-e54f-4f67-b2c6-383ebfa6acd7,USSD,English,Info,Weather forecast for next 7 days available,2025-11-27T13:21:02.602346Z,Sent,alert_service
06d5371c-dffd-46c8-ad2c-5b42ca4f5080,e0cd6dc0-5880-4136-ace8-3b5f8aac6550,93fc0f5d-0fdb-41c6-a2af-2aabfa2d7b10,App,English,Info,New crop advisory for your region,2025-11-08T12:21:02.602667Z,Sent,alert_service
d53fe6fd-18c7-418d-83f8-6dab7239a7c5,13943332-49ed-43e5-80e3-933c21eaaddd,8803b54d-bcb0-44ec-a55d-60e8136cdcb6,SMS,Kiswahili,Warning,River levels rising - remain alert for updates,2025-11-23T02:21:02.604017Z,Failed,alert_service
023b1b6a-e856-4031-b2ea-958c4108743e,6459b725-608f-4e18-b692-61f5525f99a7,4476395b-c8bd-4254-a701-f37e46e21ee1,USSD,Local,Info,Weather forecast for next 7 days available,2025-11-27T21:21:02.604783Z,Sent,alert_service
98038dbb-e5bc-41b1-a69a-75f996b99da3,c1c3fb9d-e515-48ac-aaa4-21d1a4b48f26,f6ce8726-01d4-455e-94b4-dfb0e6528ba3,USSD,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-06T14:21:02.605305Z,Sent,alert_service
a80d8918-c359-41c1-881b-e62921833243,b7e2516c-1273-4faf-a54b-9e650c62513c,14c18bce-6182-4312-9d01-5f1bc4020a2c,SMS,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-10-30T20:21:02.605650Z,Sent,alert_service
778eefa1-1768-4933-aba3-7688c325cea0,67280664-104f-4d98-89ac-dc0c5b42807d,333fe46d-d0ff-498d-acf0-7e3c3d2372cd,WhatsApp,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-26T01:21:02.605960Z,Sent,alert_service
93696321-0acf-4773-bd12-7af54830d2b7,3ede7c4e-ab10-44f3-bbd3-dccfa8633260,06f588a2-6f98-41d9-89fc-b1da7e91b57a,USSD,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-22T12:21:02.606266Z,Failed,alert_service
7b53eea1-5c86-404c-8bf7-df5a51afc5b2,c8e15e16-6bd7-48eb-8149-9f45e8bb1e42,6a7e432a-038c-4554-916d-b413ba74fba6,SMS,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-22T02:21:02.606572Z,Sent,alert_service
1e268509-8580-45bc-bbba-b4630ecb29c4,53ce41a0-1019-49c7-bd68-bd6552871984,1ace22d5-54b2-430f-90d7-9050d4c3e670,SMS,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-05T06:21:02.606879Z,Sent,alert_service
73f77e98-41cb-4375-9001-7594948bc386,0bf89ea1-29c8-47e4-b393-d72a1ebd669b,2c79e526-1555-411b-9741-71d16ce0b3fc,App,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-10T00:21:02.607186Z,Sent,alert_service
5871fba8-b7fe-4c9d-83e0-1e9de6525b10,2dbe13e7-bcbc-43c5-a9a6-36fa0706227f,6e8aeaea-cec9-4519-b953-97f3dfca0cf7,App,Kiswahili,Warning,River levels rising - remain alert for updates,2025-10-30T09:21:02.607492Z,Sent,alert_service
15cd7915-ca75-45fe-93ed-cf4d30f0e9e8,7df0b8c6-ca2c-4035-b38a-7ef30c4997b7,37b64b85-f9f3-46e2-bbf6-8c61f07f55c1,App,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-03T13:21:02.607812Z,Sent,alert_service
6d8e1c32-0c11-439f-8155-4f5c246d6573,e0cd6dc0-5880-4136-ace8-3b5f8aac6550,93fc0f5d-0fdb-41c6-a2af-2aabfa2d7b10,USSD,English,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-24T05:21:02.608117Z,Sent,alert_service
b7dc4285-65cf-495f-abfc-329170f417b1,c6fa2ae7-e856-4de7-96ba-12a643f1df53,92ab6f4a-cd70-4e9f-b0d9-6cde3779b81c,App,English,Warning,Moderate flood risk - monitor weather updates,2025-11-25T01:21:02.608423Z,Sent,alert_service
e4acb173-b959-422f-8ab7-d256018abf1c,622eaa78-058c-401a-b99a-0a38e9999914,95ce2c81-7f01-4c1d-b1e2-f8bb258e652f,WhatsApp,Kiswahili,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-19T17:21:02.608729Z,Sent,alert_service
11105b76-786f-4b2d-a635-258c1a421553,3306a5b2-2fb0-431c-8187-fb91e97cdfa4,70139a43-1160-4d78-995e-c7f438ef1e1a,App,English,Info,New crop advisory for your region,2025-11-16T07:21:02.609035Z,Failed,alert_service
b81efa22-a63d-4c46-b863-a18d4da3e10e,9337066d-eb37-4a06-bd54-086e10272452,ec4c2847-de7d-4239-87cb-12053023de1f,App,English,Info,Weather forecast for next 7 days available,2025-11-20T06:21:02.609341Z,Sent,alert_service
602c38d3-09df-49e0-be12-1effa9b00ef9,9a96c08f-b56e-4288-9f56-c9e877135715,94a1e3c9-63a7-4d39-9536-01648e65555a,USSD,English,Info,Planting season recommendations available,2025-11-16T12:21:02.609659Z,Sent,alert_service
6d150dbf-d5fa-4d08-b09c-babaa116782a,99d88882-5a2b-478e-a630-5c526d7ed575,bc5b8848-c1b7-4f5a-a9e8-0fb94a4fb7e7,USSD,Kiswahili,Info,Weather forecast for next 7 days available,2025-11-03T05:21:02.609966Z,Sent,alert_service
27e9c52e-2ff8-43bb-bd78-65050b61b7cf,ea574e8c-6771-4bb4-ab51-c96fba1cd2cf,ad8ab5bf-776f-4c4f-8cb9-71ad94f2a1a5,App,English,Info,Weather forecast for next 7 days available,2025-11-25T15:21:02.610276Z,Sent,alert_service
2493f793-44bf-4955-8ed2-939c84cbb229,6400b1e3-b3b0-4f3f-bd98-3662084eb026,81f353f3-f36e-4fa8-a5b8-5271992fb701,WhatsApp,English,Info,Weather forecast for next 7 days available,2025-11-03T00:21:02.610582Z,Sent,alert_service
aef1c8c3-091c-460a-b7ff-bc49918a1848,98cf7365-9dac-4efb-9c72-f8ec06369bfc,231c8174-659b-4802-98db-8ba43bf07eab,WhatsApp,Local,Critical,River level critically high - prepare emergency measures,2025-11-11T06:21:02.610889Z,Sent,alert_service
96ded0da-8d05-4d64-b3a9-f298365a5f1e,e3e08a74-381c-4ced-a7ca-e346aea7def9,9dbf91ff-00c0-483e-8aa0-9df811b6c5e2,SMS,Kiswahili,Warning,River levels rising - remain alert for updates,2025-11-04T21:21:02.611196Z,Queued,alert_service
94c172b9-d4ac-4636-a68d-cde93e603fcf,081291e4-2d1b-47cc-be1a-e1e6d5e37bf1,a7c49086-566d-4bd9-b612-0e0aedb9049a,SMS,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-08T05:21:02.611501Z,Sent,alert_service
6eaf3fbc-8b10-4d26-b04a-f9eb0df3574e,31fe49b4-7187-49fa-ba55-7564e29497f2,4ba3288d-0c60-463a-9b51-26accd76d6ff,App,Local,Warning,Heavy rainfall forecast - secure drainage systems,2025-11-03T03:21:02.611820Z,Sent,alert_service
b322c56d-c451-4438-a49d-b189a52844e7,99c56fd7-78a7-4e59-b3ba-5f5215d9a95b,5a1985dd-ad16-4aa0-b431-a45ad2d720a9,WhatsApp,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-10T18:21:02.612126Z,Sent,alert_service
c70e2b3d-63aa-4ee7-9152-5c8539bfbe8c,bcec0e1a-f2aa-4ea6-9031-dfcdcdccf504,179f577f-90a0-4d8a-bb5f-1ad0734d5a01,App,Kiswahili,Warning,Moderate flood risk - monitor weather updates,2025-11-02T10:21:02.612431Z,Failed,alert_service
b222c0ac-3cac-47b0-aaf7-4eb4e43eaab7,dc885f50-f388-40bc-9052-d3814f58eec8,b1b310b8-7c8c-4837-8f8b-0ca3e7109f02,USSD,Local,Critical,River level critically high - prepare emergency measures,2025-11-09T04:21:02.612738Z,Sent,alert_service
47936820-9869-4364-871a-bdee020c3bea,49c73462-0ad7-4401-acc8-377ecef437d3,87db76a7-8d2e-4101-a510-f0658ba7dc12,WhatsApp,Local,Info,New crop advisory for your region,2025-11-06T13:21:02.613044Z,Sent,alert_service
c6fc4c65-e423-4abb-8267-423414a89efa,3d54cd18-93f4-448d-b219-c0cac0a58e76,9a6ebe1f-9c32-4940-a5e6-99b710d59f77,USSD,Kiswahili,Critical,Flash flood warning - evacuate livestock immediately,2025-11-10T08:21:02.613352Z,Sent,alert_service
cbbc7af3-a41b-44c3-92b1-e93461713705,80c773a8-275e-4407-87d5-9d8729e1f6c2,cc988a57-e631-457e-8e7d-4d3fdfe3f4a1,App,English,Critical,Flash flood warning - evacuate livestock immediately,2025-11-02T06:21:02.613670Z,Sent,alert_service
070c5560-ca29-40fb-982b-914173c80d98,f053121b-d360-40f1-a922-0997b9079aed,9f67d85c-0821-4a40-83c8-57fea8d232f5,USSD,Local,Warning,River levels rising - remain alert for updates,2025-11-02T06:21:02.613978Z,Queued,alert_service
8659337c-9166-4f0a-85a3-f132f65d5073,47074fb6-7a77-4b87-b4b9-2275e743fe62,275fe3bb-3239-43cf-857d-bbd5a4a9390d,USSD,English,Info,Planting season recommendations available,2025-11-03T04:21:02.614284Z,Sent,alert_service
b98ab113-698a-4e38-8459-2e942ced491a,53b9fffc-740c-4471-a8a8-1e24c9143baf,5c5e8f53-3c72-40ea-ad48-48bf94ceaf8e,App,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-23T08:21:02.614589Z,Sent,alert_service
195156b8-582b-45ce-aacc-06031a9a5098,5f6ca8ad-b29d-40b0-805a-b2aa44c478e5,a33d99c7-d024-43de-a8ee-9a747d1453bc,USSD,Kiswahili,Critical,Flash flood warning - evacuate livestock immediately,2025-11-09T11:21:02.614895Z,Sent,alert_service
3357f824-b751-4ad3-bbcc-f4795f0c4982,0ecb3b87-e821-4242-a178-568425698218,ba2adc3b-9def-4948-b37d-e16bca724a22,WhatsApp,Kiswahili,Critical,River level critically high - prepare emergency measures,2025-11-04T10:21:02.615200Z,Failed,alert_service
75a44504-711b-42ee-955d-0037b6ed40a8,afef17d9-e455-4f02-999f-e4911f1951a2,6cfa069f-e052-462e-abdf-70af683476db,WhatsApp,Kiswahili,Info,New crop advisory for your region,2025-11-24T02:21:02.615507Z,Sent,alert_service
6cbde376-77d6-43a9-bf60-8f8776f9b6ed,66a52e03-66a4-4d1b-9127-739c792ce952,d4d0041f-689a-45fc-ba9d-64c076917ceb,SMS,Kiswahili,Critical,Flash flood warning - evacuate livestock immediately,2025-11-18T12:21:02.615823Z,Failed,alert_service
0e4943f5-2df4-455c-b002-7b08a73657b8,e59106bc-4329-4c2b-a2d1-5019dcf985c0,1562e4a3-83f0-4662-aff6-2fb06a692713,USSD,English,Critical,River level critically high - prepare emergency measures,2025-11-17T04:21:02.616160Z,Sent,alert_service
a35c1394-53ca-4716-a820-af63075dd03c,9eb3719f-8802-43ae-ae57-e0c35ceb542d,2cf9b520-69be-4d99-84d0-d53f3d5a6be6,SMS,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-17T13:21:02.616465Z,Sent,alert_service
2f163837-6f27-4a8f-bc46-48c5813c6fa5,40bb94dc-3ec1-4a9d-a094-9c435e24b00b,477f07e7-e363-4124-be85-125f5b9caaba,WhatsApp,Kiswahili,Info,New crop advisory for your region,2025-11-02T00:21:02.616770Z,Sent,alert_service
49daa2bc-dd43-49e9-8d9a-67ea3962ad53,952bad86-1b90-4e0d-9a5e-9c76c0456e97,d64a7a3c-8310-48f7-be01-c6923e9ebc8a,USSD,English,Critical,River level critically high - prepare emergency measures,2025-11-22T22:21:02.617076Z,Sent,alert_service
a48a2ff4-3316-47bf-84ce-cf59e52f8128,53b9fffc-740c-4471-a8a8-1e24c9143baf,5c5e8f53-3c72-40ea-ad48-48bf94ceaf8e,WhatsApp,Local,Info,Weather forecast for next 7 days available,2025-11-03T23:21:02.617378Z,Sent,alert_service
f9ae201f-eb6e-46cc-a120-3ed6e22657a8,e555c497-5692-456b-9d0f-44f79cc76c9b,8f62aebf-049c-4614-b9ad-86cb88bcc1de,WhatsApp,Local,Critical,Severe flooding expected in your area within 24 hours,2025-11-16T21:21:02.617697Z,Queued,alert_service
5b158227-a14e-4463-8e20-946c34da2049,9f8d1590-77c1-44d5-aad0-d3bd8fbdbee3,344d9a4f-526f-4ba3-a0ac-c557b4c3b897,USSD,Local,Warning,Moderate flood risk - monitor weather updates,2025-11-21T21:21:02.618005Z,Failed,alert_service
1575ac9e-d9b6-4dde-9bb8-fbf79918f3a1,40bb94dc-3ec1-4a9d-a094-9c435e24b00b,477f07e7-e363-4124-be85-125f5b9caaba,USSD,Kiswahili,Info,Planting season recommendations available,2025-11-19T19:21:02.618329Z,Sent,alert_service
